Timestamp, Temperatura, Humedad, Voltaje, Corriente
2024-05-24 23:45:00.386498,23.87,52.20,5.05,17.31
2024-05-24 23:45:00.391509,20.87,65.96,4.96,18.51
2024-05-24 23:45:00.396520,27.98,48.10,5.04,16.60
2024-05-24 23:45:00.401531,22.29,56.66,4.96,19.34
2024-05-24 23:45:00.406543,29.66,41.84,4.95,18.12
2024-05-24 23:45:00.411555,24.76,35.16,5.03,15.52
2024-05-24 23:45:00.416591,25.66,60.47,5.02,19.15
2024-05-24 23:45:00.421605,21.69,33.73,5.00,16.87
2024-05-24 23:45:00.426618,22.49,35.78,4.99,18.08
2024-05-24 23:45:00.431631,20.99,67.51,5.01,17.08
2024-05-24 23:45:00.436644,27.16,49.41,5.01,17.13
2024-05-24 23:45:00.441657,27.61,30.40,4.96,17.01
2024-05-24 23:45:00.446680,24.39,37.57,4.99,19.88
2024-05-24 23:45:00.451693,29.17,68.30,5.05,15.76
2024-05-24 23:45:00.456706,23.90,61.66,4.97,16.90
2024-05-24 23:45:00.461718,24.96,57.31,4.98,18.62
2024-05-24 23:45:00.466730,24.25,51.20,5.01,15.88
2024-05-24 23:45:00.471741,23.76,62.13,5.03,15.09
2024-05-24 23:45:00.476753,24.02,32.11,5.05,15.66
2024-05-24 23:45:00.481764,20.47,43.75,4.95,15.41
2024-05-24 23:45:00.486776,23.38,45.26,5.02,15.58
2024-05-24 23:45:00.491798,22.20,30.49,4.97,16.89
2024-05-24 23:45:00.496824,22.23,51.37,5.03,15.71
2024-05-24 23:45:00.501847,24.70,50.61,5.00,16.49
2024-05-24 23:45:00.506864,23.37,41.43,4.99,18.12
2024-05-24 23:45:00.511878,20.71,34.31,5.05,18.85
2024-05-24 23:45:00.516892,29.75,62.00,5.03,15.95
2024-05-24 23:45:00.521905,20.18,45.14,5.05,19.84
2024-05-24 23:45:00.526948,24.44,56.06,5.03,19.19
2024-05-24 23:45:00.531960,27.66,68.47,5.03,16.39
2024-05-24 23:45:00.536973,26.78,53.83,5.01,18.16
2024-05-24 23:45:00.541986,24.47,64.35,5.03,16.15
2024-05-24 23:45:00.546999,29.56,59.61,5.01,17.21
2024-05-24 23:45:00.552019,29.70,31.47,4.98,15.31
2024-05-24 23:45:00.557039,28.15,60.29,5.00,19.13
2024-05-24 23:45:00.562052,25.84,40.10,5.02,16.98
2024-05-24 23:45:00.567065,25.94,66.84,4.95,17.05
2024-05-24 23:45:00.572082,22.39,57.02,4.98,18.35
2024-05-24 23:45:00.577093,25.30,67.01,5.05,19.46
2024-05-24 23:45:00.582107,28.92,56.12,5.01,15.46
2024-05-24 23:45:00.587219,29.14,62.03,5.05,17.90
2024-05-24 23:45:00.592234,29.94,41.84,5.01,19.08
2024-05-24 23:45:00.597246,27.00,34.64,5.00,19.99
2024-05-24 23:45:00.602259,20.55,68.77,5.01,17.52
2024-05-24 23:45:00.607270,21.65,65.53,5.03,17.57
2024-05-24 23:45:00.612281,21.66,58.22,4.96,15.12
2024-05-24 23:45:00.617293,21.93,34.70,5.02,17.71
2024-05-24 23:45:00.622302,21.48,52.52,4.95,18.82
2024-05-24 23:45:00.627313,24.30,59.82,4.98,19.19
2024-05-24 23:45:00.632324,24.25,69.78,4.99,19.52
2024-05-24 23:45:00.637336,29.64,66.18,4.99,17.45
2024-05-24 23:45:00.642347,25.51,30.92,4.98,16.11
2024-05-24 23:45:00.647359,28.22,61.22,5.00,18.64
2024-05-24 23:45:00.652370,23.40,37.96,4.95,16.79
2024-05-24 23:45:00.657381,22.18,38.12,5.01,16.11
2024-05-24 23:45:00.662392,26.79,57.15,5.00,18.53
2024-05-24 23:45:00.667403,28.00,64.73,4.97,19.01
2024-05-24 23:45:00.672415,23.74,43.99,4.95,18.05
2024-05-24 23:45:00.677426,23.55,68.45,4.99,16.38
2024-05-24 23:45:00.682438,29.59,42.24,4.97,15.27
2024-05-24 23:45:00.687448,21.67,57.29,4.98,18.97
2024-05-24 23:45:00.692460,23.68,59.38,4.96,16.84
2024-05-24 23:45:00.697471,22.37,49.63,5.03,19.65
2024-05-24 23:45:00.702482,21.35,34.95,5.01,17.87
2024-05-24 23:45:00.707493,20.99,63.26,5.05,18.43
2024-05-24 23:45:00.712505,24.46,55.51,5.00,16.27
2024-05-24 23:45:00.717516,26.10,44.31,5.01,15.82
2024-05-24 23:45:00.722528,27.25,36.51,5.02,15.61
2024-05-24 23:45:00.727539,25.59,57.36,4.96,15.43
2024-05-24 23:45:00.732551,23.42,31.13,5.03,18.56
2024-05-24 23:45:00.737565,27.49,56.65,5.00,16.96
2024-05-24 23:45:00.742577,27.75,40.46,5.00,16.56
2024-05-24 23:45:00.747588,28.76,39.27,5.04,19.44
2024-05-24 23:45:00.752598,26.15,68.09,5.00,19.49
2024-05-24 23:45:00.757610,25.64,51.88,5.04,16.92
2024-05-24 23:45:00.762620,27.63,57.84,5.05,18.55
2024-05-24 23:45:00.767632,24.86,50.90,5.04,19.91
2024-05-24 23:45:00.772645,21.64,42.24,5.05,18.46
2024-05-24 23:45:00.777657,22.03,65.78,4.97,19.22
2024-05-24 23:45:00.782668,28.65,69.05,4.98,16.40
2024-05-24 23:45:00.787681,29.77,37.36,5.01,19.15
2024-05-24 23:45:00.792694,23.07,58.13,5.04,15.54
2024-05-24 23:45:00.797708,24.23,66.74,5.04,16.80
2024-05-24 23:45:00.802722,22.10,68.36,4.96,16.03
2024-05-24 23:45:00.807734,24.34,51.33,4.97,19.32
2024-05-24 23:45:00.812745,26.90,68.08,5.04,17.78
2024-05-24 23:45:00.817756,22.57,45.64,4.96,18.69
2024-05-24 23:45:00.822768,26.96,38.13,4.95,18.60
2024-05-24 23:45:00.827780,20.34,45.47,5.02,15.93
2024-05-24 23:45:00.832791,24.61,69.05,4.97,19.97
2024-05-24 23:45:00.837803,22.33,43.63,4.97,17.66
2024-05-24 23:45:00.842814,28.09,39.27,4.99,18.99
2024-05-24 23:45:00.847826,23.88,55.06,4.99,17.62
2024-05-24 23:45:00.852837,22.46,33.27,4.97,16.03
2024-05-24 23:45:00.857848,28.68,52.94,5.05,16.10
2024-05-24 23:45:00.862860,20.65,33.26,4.95,19.85
2024-05-24 23:45:00.867872,25.97,41.45,4.99,15.15
2024-05-24 23:45:00.872884,23.11,34.47,5.02,16.82
2024-05-24 23:45:00.877896,26.13,41.12,5.01,15.97
2024-05-24 23:45:00.882909,21.57,62.01,4.98,16.79
2024-05-24 23:45:00.887921,28.28,68.41,5.01,17.57
2024-05-24 23:45:00.892933,21.69,68.62,4.95,16.56
2024-05-24 23:45:00.897944,29.80,34.62,5.03,15.49
2024-05-24 23:45:00.902958,28.03,32.81,4.99,16.11
2024-05-24 23:45:00.907973,24.41,40.72,5.03,16.69
2024-05-24 23:45:00.912987,20.08,64.68,4.98,16.65
2024-05-24 23:45:00.918001,23.93,50.12,5.00,15.44
2024-05-24 23:45:00.923015,26.67,41.01,5.01,15.71
2024-05-24 23:45:00.928029,23.88,40.76,5.00,18.78
2024-05-24 23:45:00.933042,21.42,44.01,5.01,16.73
2024-05-24 23:45:00.938054,25.99,33.35,4.96,18.15
2024-05-24 23:45:00.943066,22.84,46.13,5.03,16.80
2024-05-24 23:45:00.948077,24.17,61.89,4.95,18.84
2024-05-24 23:45:00.953088,28.09,36.61,5.00,19.62
2024-05-24 23:45:00.958099,21.41,44.61,4.98,18.94
2024-05-24 23:45:00.963111,23.85,50.25,5.04,17.77
2024-05-24 23:45:00.968123,24.44,58.66,4.98,18.70
2024-05-24 23:45:00.973134,24.58,37.57,4.98,19.03
2024-05-24 23:45:00.978145,20.89,53.52,5.04,18.31
2024-05-24 23:45:00.983156,24.35,46.67,5.01,18.45
2024-05-24 23:45:00.988167,23.03,32.80,5.00,18.94
2024-05-24 23:45:00.993179,23.19,40.46,5.02,17.72
2024-05-24 23:45:00.998191,27.90,45.19,4.96,19.31
2024-05-24 23:45:01.003202,26.69,66.21,5.00,16.07
2024-05-24 23:45:01.008214,27.93,55.93,5.02,16.24
2024-05-24 23:45:01.013225,22.41,45.51,5.00,17.56
2024-05-24 23:45:01.018236,24.04,57.67,5.05,15.60
2024-05-24 23:45:01.023247,23.72,62.30,5.03,18.36
2024-05-24 23:45:01.028258,24.18,55.52,4.96,15.35
2024-05-24 23:45:01.033270,25.39,69.25,4.96,15.80
2024-05-24 23:45:01.038282,25.46,30.84,5.03,16.14
2024-05-24 23:45:01.043341,28.09,47.75,4.96,18.75
2024-05-24 23:45:01.048447,23.74,40.95,4.97,19.83
2024-05-24 23:45:01.053554,21.85,49.51,5.02,17.90
2024-05-24 23:45:01.058570,20.90,50.32,5.00,19.75
2024-05-24 23:45:01.063583,23.76,57.30,5.01,17.67
2024-05-24 23:45:01.068596,22.72,46.59,5.03,16.56
2024-05-24 23:45:01.073609,22.66,69.66,5.04,17.55
2024-05-24 23:45:01.078621,21.43,53.25,5.05,19.11
2024-05-24 23:45:01.083633,22.99,53.05,5.04,18.66
2024-05-24 23:45:01.088644,27.78,55.12,5.03,18.54
2024-05-24 23:45:01.093656,23.34,45.19,4.99,17.17
2024-05-24 23:45:01.098667,28.21,49.87,5.01,15.70
2024-05-24 23:45:01.103679,29.08,68.65,5.02,15.35
2024-05-24 23:45:01.108691,22.42,44.42,4.95,19.78
2024-05-24 23:45:01.113702,21.91,42.90,5.05,19.93
2024-05-24 23:45:01.118714,21.35,65.80,4.97,18.38
2024-05-24 23:45:01.123725,22.79,49.97,5.05,16.92
2024-05-24 23:45:01.128736,24.21,67.59,4.96,18.93
2024-05-24 23:45:01.133747,27.08,42.41,5.00,18.74
2024-05-24 23:45:01.138791,25.56,58.63,4.96,18.58
2024-05-24 23:45:01.143806,28.81,51.09,5.04,16.46
2024-05-24 23:45:01.148819,26.77,60.59,4.96,15.76
2024-05-24 23:45:01.153832,21.32,41.11,4.99,16.23
2024-05-24 23:45:01.158845,22.98,64.41,5.01,19.04
2024-05-24 23:45:01.163858,23.50,36.32,5.05,16.61
2024-05-24 23:45:01.168880,22.31,35.87,5.04,16.19
2024-05-24 23:45:01.173893,20.74,49.77,4.96,19.18
2024-05-24 23:45:01.178907,29.55,68.89,5.00,15.31
2024-05-24 23:45:01.183919,27.79,36.79,5.05,19.14
2024-05-24 23:45:01.188931,21.81,43.79,4.98,19.14
2024-05-24 23:45:01.193942,21.22,45.68,5.00,16.29
2024-05-24 23:45:01.199039,28.93,56.56,4.98,17.86
2024-05-24 23:45:01.204055,23.22,68.23,5.00,19.07
2024-05-24 23:45:01.209068,28.51,35.66,5.04,19.97
2024-05-24 23:45:01.214081,27.39,36.38,5.02,18.70
2024-05-24 23:45:01.219094,26.14,54.41,4.96,17.68
2024-05-24 23:45:01.224106,20.83,69.10,5.03,18.24
2024-05-24 23:45:01.229118,20.16,67.90,5.05,16.92
2024-05-24 23:45:01.234132,28.49,57.46,5.00,19.34
2024-05-24 23:45:01.239144,24.52,67.16,5.05,15.76
2024-05-24 23:45:01.244157,25.83,62.95,4.96,18.25
2024-05-24 23:45:01.249168,24.60,47.39,4.99,15.36
2024-05-24 23:45:01.254180,27.80,59.58,4.96,16.52
2024-05-24 23:45:01.259192,20.29,64.70,5.03,16.77
2024-05-24 23:45:01.264204,25.42,48.26,5.01,17.66
2024-05-24 23:45:01.269216,22.49,37.99,5.02,17.12
2024-05-24 23:45:01.274231,25.79,44.07,5.01,19.51
2024-05-24 23:45:01.279243,29.75,53.61,4.97,15.36
2024-05-24 23:45:01.284257,25.52,39.13,4.95,16.12
2024-05-24 23:45:01.289269,27.76,58.07,4.99,15.80
2024-05-24 23:45:01.294282,29.39,50.91,4.95,19.92
2024-05-24 23:45:01.299294,26.39,36.91,4.96,16.53
2024-05-24 23:45:01.304306,21.34,38.03,4.98,16.72
2024-05-24 23:45:01.309318,27.76,67.85,4.97,18.47
2024-05-24 23:45:01.314330,28.73,59.17,5.01,18.02
2024-05-24 23:45:01.319342,27.37,31.34,4.97,15.21
2024-05-24 23:45:01.324354,20.45,47.00,4.97,17.65
2024-05-24 23:45:01.329367,27.12,56.38,5.05,15.90
2024-05-24 23:45:01.334380,28.96,56.59,5.03,19.59
2024-05-24 23:45:01.339392,20.52,34.98,5.04,18.79
2024-05-24 23:45:01.344405,22.30,38.21,5.03,15.40
2024-05-24 23:45:01.349417,24.18,31.06,5.04,16.17
2024-05-24 23:45:01.354431,24.13,57.88,5.03,19.08
2024-05-24 23:45:01.359443,28.17,52.73,5.01,18.33
2024-05-24 23:45:01.364456,24.79,43.69,4.95,19.21
2024-05-24 23:45:01.369470,23.68,34.71,4.96,19.35
2024-05-24 23:45:01.374484,26.53,38.43,4.98,18.54
2024-05-24 23:45:01.379497,27.23,66.73,4.95,15.59
2024-05-24 23:45:01.384509,26.72,32.65,5.00,18.77
2024-05-24 23:45:01.389521,23.78,57.02,5.01,15.72
2024-05-24 23:45:01.394536,21.76,34.86,4.99,19.62
2024-05-24 23:45:01.399549,26.71,43.01,5.05,16.89
2024-05-24 23:45:01.404563,26.14,67.56,4.99,18.28
2024-05-24 23:45:01.409576,26.64,68.94,4.95,16.04
2024-05-24 23:45:01.414589,22.56,68.47,4.98,16.65
2024-05-24 23:45:01.419601,24.00,51.27,5.03,17.93
2024-05-24 23:45:01.424614,24.19,53.86,4.98,16.20
2024-05-24 23:45:01.429626,21.00,60.10,4.95,19.41
2024-05-24 23:45:01.434638,29.92,44.12,5.00,16.52
2024-05-24 23:45:01.439650,23.31,57.69,4.96,18.23
2024-05-24 23:45:01.444662,21.64,34.50,5.03,16.09
2024-05-24 23:45:01.449674,21.41,65.14,4.98,17.23
2024-05-24 23:45:01.454686,23.90,56.07,5.02,15.50
2024-05-24 23:45:01.459699,28.47,44.41,4.98,16.22
2024-05-24 23:45:01.464711,26.32,47.07,4.95,16.41
2024-05-24 23:45:01.469724,24.35,55.61,4.97,19.05
2024-05-24 23:45:01.474736,23.92,54.81,5.04,17.15
2024-05-24 23:45:01.479751,29.44,60.67,4.98,19.79
2024-05-24 23:45:01.484764,28.57,42.59,5.04,16.48
2024-05-24 23:45:01.489777,26.05,32.24,5.00,19.52
2024-05-24 23:45:01.494790,21.04,35.38,5.01,19.75
2024-05-24 23:45:01.499804,20.50,51.48,5.02,17.91
2024-05-24 23:45:01.504818,26.27,51.24,5.03,15.63
2024-05-24 23:45:01.509831,27.82,48.56,4.95,19.66
2024-05-24 23:45:01.514844,23.62,62.86,5.00,16.69
2024-05-24 23:45:01.519857,22.02,35.34,5.05,15.55
2024-05-24 23:45:01.524870,25.71,53.92,4.95,15.85
2024-05-24 23:45:01.529883,29.58,50.71,5.03,17.77
2024-05-24 23:45:01.534896,21.72,67.88,4.95,15.24
2024-05-24 23:45:01.539909,24.59,68.99,4.97,18.68
2024-05-24 23:45:01.544922,22.78,38.67,5.00,18.61
2024-05-24 23:45:01.549936,27.39,62.47,4.96,18.22
2024-05-24 23:45:01.554948,24.08,44.15,5.05,16.77
2024-05-24 23:45:01.559962,27.23,48.62,4.97,15.95
2024-05-24 23:45:01.564976,22.01,51.78,4.96,19.66
2024-05-24 23:45:01.569989,23.62,39.23,5.03,17.34
2024-05-24 23:45:01.575001,26.85,31.48,5.00,16.31
2024-05-24 23:45:01.580013,23.01,61.84,5.02,15.73
2024-05-24 23:45:01.585026,22.28,38.31,5.02,19.23
2024-05-24 23:45:01.590039,25.96,67.52,4.96,15.46
2024-05-24 23:45:01.595053,29.95,53.96,5.03,19.45
2024-05-24 23:45:01.600066,22.33,41.48,5.02,16.09
2024-05-24 23:45:01.605079,27.43,54.46,4.95,19.36
2024-05-24 23:45:01.610092,29.42,58.07,4.95,19.64
2024-05-24 23:45:01.615105,28.50,33.48,5.00,16.01
2024-05-24 23:45:01.620117,21.75,35.80,4.97,16.09
2024-05-24 23:45:01.625129,22.88,62.90,5.01,15.20
2024-05-24 23:45:01.630141,29.50,46.78,5.02,18.00
2024-05-24 23:45:01.635156,25.85,47.70,5.03,17.34
2024-05-24 23:45:01.640168,27.02,44.85,5.02,18.04
2024-05-24 23:45:01.645181,29.16,51.46,5.00,16.56
2024-05-24 23:45:01.650193,22.71,36.30,5.03,18.95
2024-05-24 23:45:01.655206,29.56,54.88,5.04,18.61
2024-05-24 23:45:01.660220,23.28,38.54,5.04,17.54
2024-05-24 23:45:01.665233,28.17,67.33,4.99,18.08
2024-05-24 23:45:01.670252,22.13,48.39,5.00,17.24
2024-05-24 23:45:01.675265,21.38,47.26,5.03,18.92
2024-05-24 23:45:01.680278,25.80,53.61,5.05,19.12
2024-05-24 23:45:01.685291,27.80,62.58,4.96,19.41
2024-05-24 23:45:01.690304,24.09,68.23,4.95,15.35
2024-05-24 23:45:01.695317,29.06,30.33,5.01,16.22
2024-05-24 23:45:01.700330,21.09,55.94,5.00,16.83
2024-05-24 23:45:01.705343,29.80,55.07,4.99,16.59
2024-05-24 23:45:01.710356,26.26,33.01,5.00,19.91
2024-05-24 23:45:01.715369,22.53,44.93,5.03,17.98
2024-05-24 23:45:01.720383,23.25,60.83,5.01,17.94
2024-05-24 23:45:01.725396,21.35,68.99,4.97,17.26
2024-05-24 23:45:01.730409,22.10,47.56,5.04,19.65
2024-05-24 23:45:01.735421,26.43,55.58,5.00,16.13
2024-05-24 23:45:01.740434,24.51,44.00,4.99,19.49
2024-05-24 23:45:01.745447,20.31,30.76,5.03,17.45
2024-05-24 23:45:01.750460,26.99,55.68,5.00,18.71
2024-05-24 23:45:01.755473,23.19,57.62,4.98,18.53
2024-05-24 23:45:01.760487,27.34,65.59,5.00,19.76
2024-05-24 23:45:01.765499,25.17,66.56,5.02,16.52
2024-05-24 23:45:01.770512,29.00,55.60,5.03,15.26
2024-05-24 23:45:01.775525,24.05,30.92,5.02,20.00
2024-05-24 23:45:01.780538,20.59,54.15,5.01,19.56
2024-05-24 23:45:01.785551,24.99,61.93,4.96,16.53
2024-05-24 23:45:01.790563,28.10,31.77,5.02,17.66
2024-05-24 23:45:01.795576,27.79,62.76,5.00,19.53
2024-05-24 23:45:01.800588,22.33,44.14,4.96,19.52
2024-05-24 23:45:01.805600,25.50,67.87,4.99,15.86
2024-05-24 23:45:01.810613,20.92,66.97,5.01,16.29
2024-05-24 23:45:01.815625,27.55,37.11,4.99,19.62
2024-05-24 23:45:01.820639,25.01,56.88,5.00,18.96
2024-05-24 23:45:01.825652,22.20,60.72,5.02,16.68
2024-05-24 23:45:01.830665,26.52,43.63,5.04,16.79
2024-05-24 23:45:01.835678,28.88,64.04,5.05,19.66
2024-05-24 23:45:01.840692,24.09,44.95,4.99,18.92
2024-05-24 23:45:01.845705,25.70,38.73,4.97,16.92
2024-05-24 23:45:01.850718,21.68,63.80,4.98,19.21
2024-05-24 23:45:01.855730,26.50,46.40,5.00,17.40
2024-05-24 23:45:01.860743,28.49,41.02,5.02,16.25
2024-05-24 23:45:01.865756,23.07,65.43,5.03,18.13
2024-05-24 23:45:01.870769,29.39,57.10,5.04,18.70
2024-05-24 23:45:01.875782,23.42,34.60,5.03,15.71
2024-05-24 23:45:01.880797,21.66,53.22,4.96,19.42
2024-05-24 23:45:01.885829,21.89,35.44,4.96,15.79
2024-05-24 23:45:01.890844,22.83,38.14,5.03,18.51
2024-05-24 23:45:01.895858,29.45,41.32,5.00,15.57
2024-05-24 23:45:01.900870,29.40,45.85,5.02,18.07
2024-05-24 23:45:01.905883,26.37,55.58,4.97,18.71
2024-05-24 23:45:01.910897,20.53,63.55,5.05,19.69
2024-05-24 23:45:01.915910,29.31,46.11,4.97,19.84
2024-05-24 23:45:01.920924,22.19,65.18,4.99,17.82
2024-05-24 23:45:01.925938,26.41,69.26,4.98,18.84
2024-05-24 23:45:01.930951,21.18,47.34,4.98,17.94
2024-05-24 23:45:01.935964,27.26,56.26,4.98,18.64
2024-05-24 23:45:01.940976,22.80,54.22,5.04,19.93
2024-05-24 23:45:01.945988,27.14,62.68,5.03,15.17
2024-05-24 23:45:01.951001,21.53,35.98,5.01,19.19
2024-05-24 23:45:01.956013,20.38,40.43,5.05,18.98
2024-05-24 23:45:01.961025,29.15,58.00,5.05,18.71
2024-05-24 23:45:01.966038,27.57,67.11,5.01,16.03
2024-05-24 23:45:01.971050,25.82,45.45,5.04,16.86
2024-05-24 23:45:01.976063,29.39,57.36,5.01,19.23
2024-05-24 23:45:01.981076,23.36,31.93,5.00,16.23
2024-05-24 23:45:01.986090,24.97,43.28,5.01,17.81
2024-05-24 23:45:01.991103,28.03,38.17,4.95,19.54
2024-05-24 23:45:01.996116,24.60,57.69,5.05,17.17
2024-05-24 23:45:02.001130,24.74,56.59,4.97,15.08
2024-05-24 23:45:02.006143,21.16,66.24,4.97,15.95
2024-05-24 23:45:02.011156,29.87,43.29,5.01,17.78
2024-05-24 23:45:02.016168,21.09,48.66,5.01,19.08
2024-05-24 23:45:02.021182,20.29,51.42,5.02,16.29
2024-05-24 23:45:02.026195,25.82,69.87,5.04,18.74
2024-05-24 23:45:02.031207,26.35,38.35,4.99,15.83
2024-05-24 23:45:02.036220,29.97,30.43,4.98,15.23
2024-05-24 23:45:02.041233,21.13,49.08,5.05,16.79
