Timestamp, Temperatura, Humedad, Voltaje, Corriente
2024-05-24 23:45:00.029476,28.94,48.90,5.04,15.06
2024-05-24 23:45:00.034487,29.99,53.97,5.02,18.80
2024-05-24 23:45:00.039499,25.99,63.66,5.00,18.72
2024-05-24 23:45:00.044511,29.04,32.79,5.00,18.27
2024-05-24 23:45:00.049523,29.50,39.01,5.02,19.44
2024-05-24 23:45:00.054534,28.25,40.66,5.02,18.47
2024-05-24 23:45:00.059545,23.36,60.07,4.96,16.94
2024-05-24 23:45:00.064557,25.52,49.01,5.04,15.10
2024-05-24 23:45:00.069568,28.53,61.62,5.05,19.24
2024-05-24 23:45:00.074578,20.26,31.56,4.98,15.72
2024-05-24 23:45:00.079589,21.71,68.47,5.00,16.14
2024-05-24 23:45:00.084601,22.23,56.94,4.95,19.41
2024-05-24 23:45:00.089612,29.73,47.46,4.98,16.96
2024-05-24 23:45:00.094623,27.51,52.10,5.01,19.03
2024-05-24 23:45:00.099634,23.62,58.72,5.05,16.51
2024-05-24 23:45:00.104646,24.16,58.09,4.96,19.89
2024-05-24 23:45:00.109657,29.75,48.38,5.00,17.26
2024-05-24 23:45:00.114668,26.21,46.55,5.00,19.09
2024-05-24 23:45:00.119679,29.69,63.56,5.02,17.27
2024-05-24 23:45:00.124690,26.36,46.82,4.97,16.51
2024-05-24 23:45:00.129701,24.96,45.34,5.03,19.11
2024-05-24 23:45:00.134714,28.20,32.84,4.98,18.70
2024-05-24 23:45:00.139726,29.35,55.63,4.99,17.85
2024-05-24 23:45:00.144736,20.30,40.58,5.05,19.20
2024-05-24 23:45:00.149747,26.54,41.08,5.05,15.64
2024-05-24 23:45:00.154759,27.90,55.79,4.96,18.54
2024-05-24 23:45:00.159772,25.45,51.67,4.98,18.52
2024-05-24 23:45:00.164784,24.36,67.21,4.95,19.10
2024-05-24 23:45:00.169797,22.38,42.91,5.05,18.28
2024-05-24 23:45:00.174808,25.63,38.65,4.97,17.14
2024-05-24 23:45:00.179820,25.58,39.30,5.05,17.66
2024-05-24 23:45:00.184832,21.65,45.87,5.01,16.31
2024-05-24 23:45:00.189846,20.32,44.71,4.99,15.84
2024-05-24 23:45:00.194859,25.80,33.33,5.02,17.48
2024-05-24 23:45:00.199871,27.39,45.28,5.02,17.31
2024-05-24 23:45:00.204882,21.50,52.23,4.98,15.68
2024-05-24 23:45:00.209894,20.87,52.23,4.97,16.50
2024-05-24 23:45:00.214906,23.96,48.13,5.05,15.67
2024-05-24 23:45:00.219918,23.88,48.97,5.02,19.17
2024-05-24 23:45:00.224930,24.13,46.51,4.99,15.15
2024-05-24 23:45:00.229941,29.48,34.58,4.98,18.08
2024-05-24 23:45:00.234953,26.49,47.34,4.95,18.34
2024-05-24 23:45:00.239964,25.07,37.61,4.99,15.99
2024-05-24 23:45:00.244978,22.63,69.72,4.97,18.31
2024-05-24 23:45:00.249991,24.72,56.52,5.05,19.57
2024-05-24 23:45:00.255004,23.98,50.48,5.03,17.05
2024-05-24 23:45:00.260016,25.71,42.66,4.95,18.86
2024-05-24 23:45:00.265027,24.17,40.94,5.02,17.53
2024-05-24 23:45:00.270038,23.04,66.29,5.01,18.85
2024-05-24 23:45:00.275050,21.47,65.87,5.05,16.59
2024-05-24 23:45:00.280062,23.37,44.96,4.96,18.33
2024-05-24 23:45:00.285074,25.36,33.54,4.97,17.68
2024-05-24 23:45:00.290085,20.06,42.69,5.00,17.90
2024-05-24 23:45:00.295096,28.49,55.86,4.95,16.31
2024-05-24 23:45:00.300107,22.15,69.74,5.03,18.00
2024-05-24 23:45:00.305118,24.80,45.89,5.05,15.79
2024-05-24 23:45:00.310129,20.05,48.60,5.05,19.86
2024-05-24 23:45:00.315141,26.80,43.17,4.98,16.11
2024-05-24 23:45:00.320152,23.20,35.25,4.99,18.77
2024-05-24 23:45:00.325163,23.51,42.68,5.02,20.00
2024-05-24 23:45:00.330175,24.94,49.70,5.00,19.13
2024-05-24 23:45:00.335187,28.83,36.17,5.05,18.22
2024-05-24 23:45:00.340198,28.25,55.41,4.96,17.24
2024-05-24 23:45:00.345210,23.02,61.69,4.99,15.12
2024-05-24 23:45:00.350221,27.32,52.98,5.05,17.64
2024-05-24 23:45:00.355232,20.14,40.64,5.03,18.70
2024-05-24 23:45:00.360242,23.88,51.42,4.98,17.21
2024-05-24 23:45:00.365254,27.37,68.20,5.03,17.58
2024-05-24 23:45:00.370646,27.31,53.63,4.97,17.81
2024-05-24 23:45:00.375678,25.40,40.21,4.96,15.74
2024-05-24 23:45:00.380691,28.97,38.53,4.99,16.39
2024-05-24 23:45:00.385704,23.53,33.35,4.99,17.07
2024-05-24 23:45:00.390717,25.17,68.54,5.02,18.28
2024-05-24 23:45:00.395729,21.99,30.42,4.95,18.02
2024-05-24 23:45:00.400742,25.09,37.33,5.03,19.42
2024-05-24 23:45:00.405754,29.08,41.02,4.95,19.68
2024-05-24 23:45:00.410766,21.19,47.82,5.05,16.36
2024-05-24 23:45:00.415777,25.72,53.44,4.98,19.05
2024-05-24 23:45:00.420789,28.70,37.30,5.00,15.74
2024-05-24 23:45:00.425801,23.12,33.01,4.96,17.84
2024-05-24 23:45:00.430831,29.91,59.16,5.00,15.52
2024-05-24 23:45:00.435842,20.80,33.81,4.96,16.92
2024-05-24 23:45:00.440853,20.89,66.13,4.99,15.99
2024-05-24 23:45:00.445864,29.72,56.78,5.05,19.80
2024-05-24 23:45:00.450875,25.82,34.63,4.95,16.06
2024-05-24 23:45:00.455885,22.58,44.81,5.01,18.91
2024-05-24 23:45:00.460896,23.93,53.48,5.05,15.71
2024-05-24 23:45:00.465907,26.08,60.37,4.98,17.88
2024-05-24 23:45:00.470920,20.20,32.06,5.03,19.28
2024-05-24 23:45:00.475931,20.35,57.19,4.97,18.72
2024-05-24 23:45:00.480943,22.94,43.26,4.99,16.36
2024-05-24 23:45:00.485955,22.96,46.50,5.01,18.37
2024-05-24 23:45:00.490966,21.78,63.09,4.95,17.38
2024-05-24 23:45:00.495977,24.21,33.00,5.00,17.86
2024-05-24 23:45:00.500988,26.57,30.13,5.03,15.34
2024-05-24 23:45:00.505999,20.25,63.89,5.01,16.66
2024-05-24 23:45:00.511011,21.00,43.32,4.98,19.36
2024-05-24 23:45:00.516021,26.33,50.58,4.97,18.03
2024-05-24 23:45:00.521032,21.03,63.32,4.98,15.76
2024-05-24 23:45:00.526044,21.89,44.44,5.03,17.93
2024-05-24 23:45:00.531055,25.62,52.97,5.03,19.54
2024-05-24 23:45:00.536067,20.03,67.48,5.01,18.48
2024-05-24 23:45:00.541078,23.31,53.95,4.95,19.92
2024-05-24 23:45:00.546090,22.55,61.28,4.95,17.21
2024-05-24 23:45:00.551101,27.13,53.98,5.02,18.78
2024-05-24 23:45:00.556113,23.13,64.03,4.99,16.00
2024-05-24 23:45:00.561124,28.85,48.81,4.96,16.98
2024-05-24 23:45:00.566136,22.53,64.92,5.05,15.19
2024-05-24 23:45:00.571148,26.02,46.27,5.04,15.27
2024-05-24 23:45:00.576164,29.04,36.61,4.98,15.03
2024-05-24 23:45:00.581175,21.99,60.58,5.05,16.68
2024-05-24 23:45:00.586186,20.47,40.93,5.03,16.28
2024-05-24 23:45:00.591198,27.41,61.00,5.00,19.67
2024-05-24 23:45:00.596211,27.92,31.67,5.02,15.44
2024-05-24 23:45:00.601222,24.33,63.75,4.98,19.42
2024-05-24 23:45:00.606235,20.81,56.44,4.99,19.94
2024-05-24 23:45:00.611247,22.68,52.84,4.95,15.77
2024-05-24 23:45:00.616259,27.76,59.40,4.99,16.78
2024-05-24 23:45:00.621272,22.62,46.09,5.05,18.66
2024-05-24 23:45:00.626285,28.02,66.20,5.03,17.30
2024-05-24 23:45:00.631297,21.41,60.17,5.04,19.95
2024-05-24 23:45:00.636317,28.63,60.16,4.96,18.90
2024-05-24 23:45:00.641330,25.37,30.01,4.99,15.90
2024-05-24 23:45:00.646343,28.93,67.62,4.97,16.33
2024-05-24 23:45:00.651356,21.68,33.60,4.98,19.45
2024-05-24 23:45:00.656368,26.89,43.72,5.02,16.55
2024-05-24 23:45:00.661381,27.78,32.64,5.02,18.34
2024-05-24 23:45:00.666395,23.75,54.74,5.01,19.42
2024-05-24 23:45:00.671413,24.28,36.48,4.97,17.88
2024-05-24 23:45:00.676424,28.57,59.51,5.04,18.65
2024-05-24 23:45:00.681434,22.59,43.93,4.97,19.61
2024-05-24 23:45:00.686445,27.97,46.57,4.95,16.61
2024-05-24 23:45:00.691456,29.31,40.99,5.00,15.23
2024-05-24 23:45:00.696468,29.90,58.66,5.05,15.55
2024-05-24 23:45:00.701485,23.71,63.26,5.01,19.07
2024-05-24 23:45:00.706499,22.43,34.78,4.99,17.29
2024-05-24 23:45:00.711512,26.81,42.58,5.03,18.79
2024-05-24 23:45:00.716524,24.74,66.66,4.96,17.63
2024-05-24 23:45:00.721537,24.95,39.55,4.98,17.18
2024-05-24 23:45:00.726554,28.26,44.38,5.04,15.17
2024-05-24 23:45:00.731566,21.69,54.67,4.98,19.71
2024-05-24 23:45:00.736577,20.66,51.64,5.00,17.66
2024-05-24 23:45:00.741588,28.73,46.45,4.96,17.31
2024-05-24 23:45:00.746600,29.34,32.41,5.01,19.48
2024-05-24 23:45:00.752136,27.09,65.83,5.04,18.66
2024-05-24 23:45:00.757165,20.16,48.27,5.00,18.31
2024-05-24 23:45:00.762179,25.07,50.40,4.96,16.41
2024-05-24 23:45:00.767192,21.25,67.14,5.01,15.56
2024-05-24 23:45:00.772205,20.02,49.35,5.01,18.39
2024-05-24 23:45:00.777218,28.75,42.46,4.99,16.07
2024-05-24 23:45:00.782231,24.46,48.11,5.04,19.78
2024-05-24 23:45:00.787244,26.23,31.61,4.97,18.66
2024-05-24 23:45:00.792257,24.83,32.39,4.98,18.20
2024-05-24 23:45:00.797270,23.47,42.86,4.98,15.87
2024-05-24 23:45:00.802284,28.27,30.78,4.97,19.75
2024-05-24 23:45:00.807297,23.09,35.01,4.96,16.14
2024-05-24 23:45:00.812309,29.35,61.12,5.01,19.90
2024-05-24 23:45:00.817322,26.27,53.86,5.03,17.27
2024-05-24 23:45:00.822335,28.34,60.19,4.96,15.68
2024-05-24 23:45:00.827347,29.18,39.12,5.03,18.99
2024-05-24 23:45:00.832376,21.77,46.14,5.04,17.37
2024-05-24 23:45:00.837389,23.01,50.06,4.98,18.68
2024-05-24 23:45:00.842403,29.81,58.12,4.95,16.96
2024-05-24 23:45:00.847415,26.89,62.97,4.96,16.93
2024-05-24 23:45:00.852426,26.26,44.15,4.97,19.80
2024-05-24 23:45:00.857437,28.49,67.55,4.98,15.55
2024-05-24 23:45:00.862448,20.91,62.20,5.01,15.29
2024-05-24 23:45:00.867462,20.47,52.98,4.96,15.31
2024-05-24 23:45:00.872475,22.99,48.71,4.95,17.48
2024-05-24 23:45:00.877487,22.55,34.99,5.04,15.55
2024-05-24 23:45:00.882499,20.02,30.12,4.96,16.96
2024-05-24 23:45:00.887511,22.86,69.31,5.00,15.13
2024-05-24 23:45:00.892525,26.08,43.97,5.00,18.18
2024-05-24 23:45:00.897537,24.99,55.81,5.04,19.48
2024-05-24 23:45:00.902550,29.15,66.92,4.95,16.97
2024-05-24 23:45:00.907563,27.33,36.81,5.05,16.42
2024-05-24 23:45:00.912576,29.17,35.08,4.99,19.20
2024-05-24 23:45:00.917589,27.47,57.42,5.05,16.45
2024-05-24 23:45:00.922601,25.55,60.45,5.04,18.72
2024-05-24 23:45:00.927614,23.82,37.50,4.95,18.86
2024-05-24 23:45:00.932626,29.84,40.65,5.01,15.78
2024-05-24 23:45:00.937637,29.42,69.53,4.95,15.72
2024-05-24 23:45:00.942647,27.26,45.35,5.03,15.67
2024-05-24 23:45:00.947659,28.45,41.42,5.03,16.22
2024-05-24 23:45:00.952671,26.79,37.75,5.03,19.63
2024-05-24 23:45:00.957682,23.56,41.82,5.01,15.94
2024-05-24 23:45:00.962694,26.79,37.70,5.05,18.32
2024-05-24 23:45:00.967705,27.24,31.63,5.04,17.34
2024-05-24 23:45:00.972715,28.22,61.92,4.96,16.09
2024-05-24 23:45:00.977726,29.35,62.71,4.97,18.85
2024-05-24 23:45:00.982738,25.84,42.07,4.95,19.50
2024-05-24 23:45:00.987750,28.93,51.45,5.05,17.85
2024-05-24 23:45:00.992761,26.60,53.21,4.98,15.42
2024-05-24 23:45:00.997774,23.15,56.65,4.99,19.91
2024-05-24 23:45:01.002786,26.64,35.83,4.99,17.97
2024-05-24 23:45:01.007797,20.40,33.77,4.96,15.80
2024-05-24 23:45:01.012809,25.57,35.10,5.01,18.38
2024-05-24 23:45:01.017822,21.54,40.91,4.96,17.51
2024-05-24 23:45:01.022829,20.06,65.62,4.99,15.34
2024-05-24 23:45:01.027836,27.11,42.07,4.96,19.55
2024-05-24 23:45:01.032845,20.10,62.58,4.95,19.59
2024-05-24 23:45:01.037857,22.84,63.55,5.04,19.77
2024-05-24 23:45:01.042869,25.47,59.34,4.97,19.44
2024-05-24 23:45:01.047881,26.44,40.79,5.00,15.58
2024-05-24 23:45:01.052898,28.78,68.77,5.04,19.24
2024-05-24 23:45:01.057905,21.38,38.14,4.95,19.13
2024-05-24 23:45:01.062912,25.82,31.87,5.01,19.73
2024-05-24 23:45:01.067919,22.69,48.49,4.96,19.25
2024-05-24 23:45:01.072926,29.59,46.12,4.96,18.06
2024-05-24 23:45:01.077933,20.87,50.29,4.98,19.28
2024-05-24 23:45:01.082940,21.32,60.29,5.02,16.14
2024-05-24 23:45:01.087947,22.90,38.70,5.00,16.05
2024-05-24 23:45:01.092953,21.31,31.13,5.00,15.28
2024-05-24 23:45:01.097960,23.64,67.67,5.01,16.74
2024-05-24 23:45:01.102967,23.59,48.58,5.01,19.83
2024-05-24 23:45:01.107973,23.66,47.90,4.97,18.98
2024-05-24 23:45:01.112980,25.38,51.12,4.99,19.99
2024-05-24 23:45:01.117987,24.54,36.78,4.96,18.30
2024-05-24 23:45:01.122994,26.45,47.73,5.02,18.21
2024-05-24 23:45:01.128001,27.87,54.28,4.96,15.99
2024-05-24 23:45:01.133008,28.89,47.65,4.98,18.88
2024-05-24 23:45:01.138015,26.06,45.23,5.04,16.19
2024-05-24 23:45:01.143021,23.42,63.52,4.97,18.38
2024-05-24 23:45:01.148028,23.06,67.67,4.98,17.49
2024-05-24 23:45:01.153035,22.85,64.56,5.02,19.40
2024-05-24 23:45:01.158041,21.19,57.51,4.97,17.50
2024-05-24 23:45:01.163048,25.28,51.34,5.02,19.32
2024-05-24 23:45:01.168055,21.22,32.70,4.98,17.80
2024-05-24 23:45:01.173062,25.60,37.92,5.02,16.71
2024-05-24 23:45:01.178069,26.65,45.19,5.03,15.16
2024-05-24 23:45:01.183075,21.00,51.04,5.00,15.11
2024-05-24 23:45:01.188082,23.30,56.47,5.02,15.34
2024-05-24 23:45:01.193089,20.41,31.23,4.95,16.39
2024-05-24 23:45:01.198096,28.25,56.73,5.03,16.96
2024-05-24 23:45:01.203102,22.52,35.24,5.02,18.42
2024-05-24 23:45:01.208109,23.89,30.70,5.03,17.92
2024-05-24 23:45:01.213116,20.68,64.67,4.98,18.57
2024-05-24 23:45:01.218123,23.96,54.92,5.04,16.43
2024-05-24 23:45:01.223129,26.58,31.17,5.00,17.55
2024-05-24 23:45:01.228136,20.88,41.35,5.01,19.60
2024-05-24 23:45:01.233143,25.14,67.35,5.05,18.72
2024-05-24 23:45:01.238150,27.01,38.46,5.02,19.60
2024-05-24 23:45:01.243156,25.81,66.31,5.01,17.89
2024-05-24 23:45:01.248165,22.50,64.37,5.04,15.02
2024-05-24 23:45:01.253172,26.98,45.08,4.99,18.57
2024-05-24 23:45:01.258178,21.77,68.90,5.00,19.04
2024-05-24 23:45:01.263185,20.15,53.44,5.01,16.73
2024-05-24 23:45:01.268192,27.07,52.13,4.99,16.57
2024-05-24 23:45:01.273199,24.02,49.08,4.97,19.87
2024-05-24 23:45:01.278206,26.39,35.01,4.95,19.47
2024-05-24 23:45:01.283213,21.67,52.34,5.04,18.14
2024-05-24 23:45:01.288220,26.79,68.56,4.98,19.24
2024-05-24 23:45:01.293226,26.89,51.52,4.97,16.11
2024-05-24 23:45:01.298233,27.14,39.75,5.04,18.66
2024-05-24 23:45:01.303240,25.47,38.73,4.99,16.76
2024-05-24 23:45:01.308247,22.10,42.18,5.00,15.20
2024-05-24 23:45:01.313254,26.17,58.51,5.05,17.60
2024-05-24 23:45:01.318261,26.73,68.92,5.02,17.94
2024-05-24 23:45:01.323267,20.43,47.62,5.00,17.09
2024-05-24 23:45:01.328274,26.30,52.65,4.99,18.91
2024-05-24 23:45:01.333281,24.48,32.58,4.99,16.89
2024-05-24 23:45:01.338288,20.08,51.66,4.99,17.25
2024-05-24 23:45:01.343295,27.48,57.63,5.02,20.00
2024-05-24 23:45:01.348302,29.18,66.07,5.03,17.28
2024-05-24 23:45:01.353309,26.62,40.38,4.95,16.83
2024-05-24 23:45:01.358315,27.25,50.77,4.98,15.93
2024-05-24 23:45:01.363322,27.43,61.83,4.96,16.66
2024-05-24 23:45:01.368330,21.24,69.04,4.96,17.85
2024-05-24 23:45:01.373337,25.79,56.39,5.04,18.24
2024-05-24 23:45:01.378343,25.03,53.26,4.98,18.67
2024-05-24 23:45:01.383350,22.21,49.31,4.99,15.06
2024-05-24 23:45:01.388357,22.44,52.09,4.97,15.99
2024-05-24 23:45:01.393364,21.89,42.97,5.05,16.24
2024-05-24 23:45:01.398371,25.32,38.04,5.01,16.51
2024-05-24 23:45:01.403377,29.33,60.97,4.99,19.07
2024-05-24 23:45:01.408384,24.98,38.16,5.04,16.50
2024-05-24 23:45:01.413391,24.86,66.31,5.02,18.49
2024-05-24 23:45:01.418398,28.83,68.51,5.00,15.71
2024-05-24 23:45:01.423405,22.63,51.22,5.02,17.60
2024-05-24 23:45:01.428412,22.43,39.14,5.04,18.71
2024-05-24 23:45:01.433418,28.24,45.52,4.95,17.52
2024-05-24 23:45:01.438425,28.05,58.33,5.05,16.35
2024-05-24 23:45:01.443432,29.81,54.09,5.02,16.48
2024-05-24 23:45:01.448439,29.55,36.41,4.98,17.60
2024-05-24 23:45:01.453447,24.62,43.43,5.04,18.04
2024-05-24 23:45:01.458454,25.21,30.02,5.02,16.40
2024-05-24 23:45:01.463460,23.17,44.96,5.03,16.95
2024-05-24 23:45:01.468467,21.09,69.35,5.04,18.83
2024-05-24 23:45:01.473474,22.72,54.62,5.02,15.60
2024-05-24 23:45:01.478481,22.28,52.57,5.01,16.34
2024-05-24 23:45:01.483488,26.45,33.04,4.95,19.68
2024-05-24 23:45:01.488495,29.30,57.94,5.00,16.25
2024-05-24 23:45:01.493501,23.96,54.37,5.04,16.39
2024-05-24 23:45:01.498508,23.99,64.78,5.04,18.10
2024-05-24 23:45:01.503515,29.53,49.80,4.97,18.06
2024-05-24 23:45:01.508522,20.93,33.97,5.04,18.21
2024-05-24 23:45:01.513528,20.61,34.71,5.04,19.57
2024-05-24 23:45:01.518535,20.98,42.51,4.97,15.72
2024-05-24 23:45:01.523542,22.79,43.70,5.01,15.94
2024-05-24 23:45:01.528549,21.38,65.65,5.01,18.57
2024-05-24 23:45:01.533556,21.33,65.44,5.05,15.35
2024-05-24 23:45:01.538562,23.83,37.28,5.04,19.14
2024-05-24 23:45:01.543569,26.55,40.66,4.95,19.16
2024-05-24 23:45:01.548576,25.41,64.82,5.02,17.05
2024-05-24 23:45:01.553583,22.10,51.98,5.05,15.10
2024-05-24 23:45:01.558590,26.20,33.93,4.98,15.22
2024-05-24 23:45:01.563597,20.13,30.82,4.95,15.38
2024-05-24 23:45:01.568603,26.34,41.84,5.03,18.52
2024-05-24 23:45:01.573611,20.33,42.44,4.98,16.81
2024-05-24 23:45:01.578617,23.21,66.28,4.96,17.31
2024-05-24 23:45:01.583624,24.71,34.29,4.98,15.97
2024-05-24 23:45:01.588631,20.67,44.21,5.02,18.03
2024-05-24 23:45:01.593638,20.50,46.23,5.00,19.64
2024-05-24 23:45:01.598645,21.85,67.23,4.96,18.60
2024-05-24 23:45:01.603652,22.49,49.25,5.05,17.90
2024-05-24 23:45:01.608659,27.15,54.69,5.02,17.63
2024-05-24 23:45:01.613666,26.86,47.28,5.01,19.89
2024-05-24 23:45:01.618673,28.00,40.23,5.03,17.83
2024-05-24 23:45:01.623680,27.03,62.95,5.00,17.71
2024-05-24 23:45:01.628687,21.68,58.66,4.95,19.56
2024-05-24 23:45:01.633694,20.16,55.53,4.99,16.56
2024-05-24 23:45:01.638700,24.47,40.08,4.99,17.97
2024-05-24 23:45:01.643707,27.12,34.81,4.97,16.27
2024-05-24 23:45:01.648714,29.96,62.61,5.01,15.36
2024-05-24 23:45:01.653721,21.19,38.06,4.98,19.19
2024-05-24 23:45:01.658728,24.66,51.86,4.95,16.39
2024-05-24 23:45:01.663735,24.12,37.70,5.02,16.72
2024-05-24 23:45:01.668742,26.55,58.59,5.00,15.05
2024-05-24 23:45:01.673749,24.82,50.80,5.01,17.06
2024-05-24 23:45:01.678755,28.11,39.42,4.96,18.52
2024-05-24 23:45:01.683762,27.80,44.31,5.00,16.32
2024-05-24 23:45:01.688769,29.71,43.20,5.03,17.04
2024-05-24 23:45:01.693776,26.82,33.62,5.00,19.92
2024-05-24 23:45:01.698783,29.06,38.11,5.00,18.86
2024-05-24 23:45:01.703790,22.41,63.01,4.98,18.87
2024-05-24 23:45:01.708796,23.18,38.72,5.04,15.89
2024-05-24 23:45:01.713803,22.47,31.30,5.04,16.88
2024-05-24 23:45:01.718810,25.71,58.18,5.02,19.36
2024-05-24 23:45:01.723817,28.43,69.06,4.96,19.79
2024-05-24 23:45:01.728824,27.40,48.35,5.01,17.92
2024-05-24 23:45:01.733830,28.57,47.64,5.04,17.15
2024-05-24 23:45:01.738837,22.48,46.69,5.00,18.99
2024-05-24 23:45:01.743844,28.16,32.27,5.05,16.72
2024-05-24 23:45:01.748851,21.27,65.37,4.99,19.74
2024-05-24 23:45:01.753858,23.20,40.20,5.05,15.96
2024-05-24 23:45:01.758864,22.84,59.98,5.04,19.80
2024-05-24 23:45:01.763871,27.75,57.45,4.96,19.50
2024-05-24 23:45:01.768878,21.96,30.17,5.00,18.12
2024-05-24 23:45:01.773885,27.78,54.12,4.95,17.43
2024-05-24 23:45:01.778892,27.67,40.42,4.98,15.26
2024-05-24 23:45:01.783898,27.42,64.68,5.04,18.58
2024-05-24 23:45:01.788905,20.20,50.79,4.96,16.89
2024-05-24 23:45:01.793912,21.30,54.59,4.96,17.93
2024-05-24 23:45:01.798919,23.17,63.22,5.00,19.32
2024-05-24 23:45:01.803926,28.66,64.98,5.01,15.58
2024-05-24 23:45:01.808932,21.38,69.23,5.01,15.38
2024-05-24 23:45:01.813939,29.87,35.47,4.97,16.51
2024-05-24 23:45:01.818946,26.20,41.29,5.05,19.94
2024-05-24 23:45:01.823953,22.92,45.32,4.95,15.92
2024-05-24 23:45:01.828959,28.09,50.35,4.99,17.38
2024-05-24 23:45:01.833966,29.52,65.38,4.98,15.82
2024-05-24 23:45:01.838973,27.75,62.61,5.01,15.87
2024-05-24 23:45:01.843980,20.97,64.98,4.98,19.12
2024-05-24 23:45:01.848987,28.69,35.33,5.04,16.92
2024-05-24 23:45:01.853993,21.26,64.08,5.03,15.73
2024-05-24 23:45:01.859000,28.90,46.81,5.00,18.74
2024-05-24 23:45:01.864007,22.09,63.57,5.04,19.90
2024-05-24 23:45:01.869015,25.13,69.11,4.98,18.11
2024-05-24 23:45:01.874026,29.84,58.76,5.00,16.07
2024-05-24 23:45:01.879045,23.36,58.57,4.97,17.47
2024-05-24 23:45:01.884058,24.04,31.45,5.00,16.25
2024-05-24 23:45:01.889071,27.27,53.43,5.04,15.25
2024-05-24 23:45:01.894082,22.50,60.85,5.03,15.80
2024-05-24 23:45:01.899089,26.91,33.24,4.98,17.68
2024-05-24 23:45:01.904096,21.44,36.91,4.97,16.07
2024-05-24 23:45:01.909103,26.34,58.64,5.03,17.58
2024-05-24 23:45:01.914110,20.06,53.48,5.00,15.00
2024-05-24 23:45:01.919120,29.45,50.88,5.01,17.54
2024-05-24 23:45:01.924127,28.16,33.96,5.01,18.89
2024-05-24 23:45:01.929133,22.59,40.99,4.95,17.62
2024-05-24 23:45:01.934140,22.54,36.37,5.03,16.28
2024-05-24 23:45:01.939147,25.39,56.60,4.99,17.34
2024-05-24 23:45:01.944154,27.72,54.07,4.97,17.73
2024-05-24 23:45:01.949161,29.04,50.63,4.95,17.11
2024-05-24 23:45:01.954168,21.26,52.23,4.95,19.06
2024-05-24 23:45:01.959175,24.08,63.22,5.01,18.40
2024-05-24 23:45:01.964181,28.88,39.53,4.95,18.50
2024-05-24 23:45:01.969188,23.33,34.48,4.99,16.21
2024-05-24 23:45:01.974195,23.81,39.30,4.98,17.60
2024-05-24 23:45:01.979202,26.09,56.52,4.98,19.90
2024-05-24 23:45:01.984208,23.02,65.17,4.97,17.37
2024-05-24 23:45:01.989215,20.47,55.15,5.02,19.43
2024-05-24 23:45:01.994222,26.39,62.16,4.95,17.78
2024-05-24 23:45:01.999229,23.34,38.04,5.05,16.47
2024-05-24 23:45:02.004236,21.60,51.40,4.97,15.04
